hour_key,vessel_count,waiting_vessel_count,approaching_vessel_count,departing_vessel_count,average_speed,port_throughput,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status,wind_speed_10m,wave_height,weather_code,hour,hour_sin,hour_cos,day_of_week,month,is_weekend,is_public_holiday,weather_pressure_index,event_active,event_id,event_type,event_severity,event_start,event_end,event_duration_hours,event_represented_hours,pola_berthed_cargo_vessels,pola_berthed_tanker_vessels
2025-08-22 23:00:00+00:00,52,13,4,5,1.1924471299093655,0,762.45,187.25,187.18,147.02,8197.92,10000,70.58,102,100,20.86,102,81.98,1.27,MODERATE,12.2,0.66,0.0,23,-0.2588190451025215,0.965925826289068,6,8,False,False,0.2295081967213113,False,,,,,,,,13,1
2025-08-23 00:00:00+00:00,49,12,2,5,1.3511363636363638,0,551.23,143.24,147.67,109.33,8236.26,10000,70.86,63,49,31.26,50,82.36,1.35,MODERATE,9.7,0.66,0.0,0,0.0,1.0,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 01:00:00+00:00,47,12,1,3,0.9643896976483765,0,547.42,137.08,131.88,111.58,8256.56,10000,70.78,38,48,26.6,51,82.57,1.18,MODERATE,6.4,0.66,0.0,1,0.2588190451025207,0.9659258262890684,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 02:00:00+00:00,47,13,1,4,0.6919911012235818,0,555.44,136.78,131.05,115.83,8271.79,10000,70.23,63,54,34.03,56,82.72,1.13,MODERATE,5.3,0.68,0.0,2,0.4999999999999999,0.8660254037844387,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 03:00:00+00:00,45,11,0,2,0.1268041237113402,0,576.13,141.09,135.08,115.39,8291.49,10000,70.37,61,58,35.54,59,82.91,1.17,MODERATE,5.6,0.68,0.0,3,0.7071067811865475,0.7071067811865476,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 04:00:00+00:00,45,13,4,2,0.7323243243243243,0,717.33,173.71,158.78,124.77,8325.5,10000,70.83,70,70,36.37,71,83.25,1.27,ELEVATED,4.1,0.68,1.0,4,0.8660254037844386,0.5000000000000001,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 05:00:00+00:00,47,13,4,3,0.3922470433639947,0,697.75,175.09,151.49,128.56,8348.42,10000,70.75,72,78,31.84,80,83.48,1.18,ELEVATED,2.5,0.66,2.0,5,0.9659258262890684,0.2588190451025207,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 06:00:00+00:00,47,13,5,3,1.2451120162932792,1,723.37,180.59,152.67,146.75,8354.35,10000,70.53,91,89,33.22,91,83.54,1.04,MODERATE,5.1,0.66,0.0,6,1.0,6.123233995736766e-17,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 07:00:00+00:00,46,12,4,4,1.7691987513007283,0,618.72,151.59,131.07,145.04,8340.37,10000,70.22,107,106,31.2,107,83.4,0.9,MODERATE,3.1,0.66,0.0,7,0.9659258262890684,-0.2588190451025206,7,8,True,False,0.0,False,,,,,,,,14,1
2025-08-23 08:00:00+00:00,46,12,2,4,1.143859649122807,0,603.76,148.77,120.47,160.94,8299.9,10000,70.17,125,124,29.67,125,83.0,0.75,MODERATE,0.8,0.66,0.0,8,0.8660254037844387,-0.4999999999999998,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 09:00:00+00:00,44,12,2,1,1.6301829268292685,0,709.18,167.88,154.91,168.13,8286.69,10000,70.39,143,142,29.73,143,82.87,0.92,MODERATE,1.4,0.66,0.0,9,0.7071067811865476,-0.7071067811865475,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 10:00:00+00:00,46,12,5,1,1.3645969498910675,0,754.9,180.34,167.35,180.08,8273.96,10000,69.92,155,153,27.15,155,82.74,0.93,MODERATE,3.4,0.64,1.0,10,0.4999999999999999,-0.8660254037844387,7,8,True,False,0.0,False,,,,,,,,13,1
2025-08-23 11:00:00+00:00,45,12,9,4,1.5663054187192118,1,465.23,109.64,103.8,169.28,8208.48,10000,69.59,154,152,23.31,154,82.08,0.61,MODERATE,4.0,0.64,1.0,11,0.258819045102521,-0.9659258262890682,7,8,True,False,0.0,False,,,,,,,,14,1
2025-08-23 12:00:00+00:00,45,12,8,6,2.4490286771507863,0,556.54,133.34,122.24,165.91,8164.81,10000,69.96,152,150,23.41,152,81.65,0.74,MODERATE,3.5,0.62,0.0,12,1.2246467991473532e-16,-1.0,7,8,True,False,0.0,False,,,,,,,,12,1
2025-08-23 13:00:00+00:00,45,12,3,7,2.0178719008264463,1,719.14,174.59,150.6,165.71,8149.7,10000,70.47,148,147,24.82,148,81.5,0.91,MODERATE,6.3,0.62,2.0,13,-0.2588190451025208,-0.9659258262890684,7,8,True,False,0.0,False,,,,,,,,11,1
2025-08-23 14:00:00+00:00,44,13,3,5,1.611732456140351,1,573.91,140.26,120.64,158.63,8111.71,10000,70.79,138,136,22.5,138,81.12,0.76,MODERATE,2.7,0.62,3.0,14,-0.4999999999999997,-0.8660254037844388,7,8,True,False,0.0,False,,,,,,,,11,0
2025-08-23 15:00:00+00:00,40,13,1,3,0.4299354838709677,1,701.93,165.83,145.13,163.37,8093.47,10000,70.94,139,138,23.13,139,80.93,0.89,MODERATE,7.8,0.62,2.0,15,-0.7071067811865471,-0.7071067811865479,7,8,True,False,0.0,False,,,,,,,,11,0
2025-08-23 16:00:00+00:00,40,13,0,0,0.0326666666666666,1,499.37,119.45,102.55,153.87,8042.15,10000,71.25,135,135,21.6,135,80.42,0.67,MODERATE,5.4,0.62,1.0,16,-0.8660254037844384,-0.5000000000000004,7,8,True,False,0.0,False,,,,,,,,11,0
2025-08-23 17:00:00+00:00,40,13,0,0,0.0366621067031463,0,567.59,140.5,117.95,160.37,7999.73,10000,71.58,143,143,20.19,143,80.0,0.74,MODERATE,7.2,0.62,3.0,17,-0.9659258262890684,-0.2588190451025206,7,8,True,False,0.0,False,,,,,,,,11,0
2025-08-23 18:00:00+00:00,39,13,0,0,0.0541353383458646,0,560.85,138.95,111.18,171.3,7939.61,10000,71.35,151,149,21.12,151,79.4,0.65,MODERATE,9.5,0.62,0.0,18,-1.0,-1.8369701987210292e-16,7,8,True,False,0.0,False,,,,,,,,10,0
2025-08-23 19:00:00+00:00,44,12,5,6,0.7181702668360864,2,409.08,106.23,77.43,156.13,7860.91,10000,70.99,133,130,19.15,133,78.61,0.5,MODERATE,12.5,0.62,0.0,19,-0.9659258262890684,0.2588190451025203,7,8,True,False,0.2786885245901639,False,,,,,,,,11,0
2025-08-23 20:00:00+00:00,39,12,3,3,1.348219178082192,0,450.83,113.93,86.21,160.4,7786.71,10000,70.4,136,134,20.97,136,77.87,0.54,MODERATE,8.5,0.62,0.0,20,-0.8660254037844386,0.5000000000000001,7,8,True,False,0.0,False,,,,,,,,10,0
2025-08-23 21:00:00+00:00,41,13,3,3,0.9815789473684212,0,526.23,135.14,113.11,143.7,7756.13,10000,69.77,113,111,19.61,113,77.56,0.79,MODERATE,13.3,0.62,0.0,21,-0.7071067811865477,0.7071067811865474,7,8,True,False,0.4098360655737706,False,,,,,,,,9,0
2025-08-23 22:00:00+00:00,40,13,2,2,1.0976040353089531,0,539.13,137.48,108.14,117.41,7746.86,10000,69.47,85,84,18.27,85,77.47,0.92,MODERATE,10.2,0.66,0.0,22,-0.5000000000000004,0.8660254037844384,7,8,True,False,0.0,False,,,,,,,,9,0
2025-08-23 23:00:00+00:00,39,12,2,2,1.2126614987080104,0,550.21,140.1,106.42,103.77,7749.51,10000,69.46,75,74,16.5,75,77.5,1.03,MODERATE,10.9,0.68,0.0,23,-0.2588190451025215,0.965925826289068,7,8,True,False,0.0163934426229507,False,,,,,,,,9,0
2025-08-24 00:00:00+00:00,39,12,2,4,0.6468406593406593,1,410.87,114.83,78.72,88.82,7739.41,10000,69.44,36,33,15.31,36,77.39,0.89,MODERATE,11.6,0.72,1.0,0,0.0,1.0,1,8,True,False,0.1311475409836064,False,,,,,,,,9,0
2025-08-24 01:00:00+00:00,38,12,2,2,0.1842475386779184,0,332.5,93.71,66.56,101.08,7704.88,10000,68.35,47,44,17.51,47,77.05,0.66,MODERATE,11.0,0.72,0.0,1,0.2588190451025207,0.9659258262890684,1,8,True,False,0.0327868852459015,False,,,,,,,,9,0
2025-08-24 02:00:00+00:00,39,11,2,2,1.1192415730337075,0,374.29,106.11,71.32,98.03,7678.16,10000,68.69,50,47,21.17,50,76.78,0.73,MODERATE,7.4,0.72,0.0,2,0.4999999999999999,0.8660254037844387,1,8,True,False,0.0,False,,,,,,,,9,0
2025-08-24 03:00:00+00:00,38,11,0,2,0.7917018284106891,0,463.35,129.11,85.12,103.63,7659.65,10000,69.11,54,51,24.19,52,76.6,0.82,MODERATE,5.6,0.72,0.0,3,0.7071067811865475,0.7071067811865476,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 04:00:00+00:00,38,11,1,1,0.8055714285714285,0,506.29,141.58,97.47,95.41,7661.71,10000,68.89,44,46,21.67,46,76.62,1.02,MODERATE,6.9,0.72,0.0,4,0.8660254037844386,0.5000000000000001,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 05:00:00+00:00,37,11,1,1,0.5917808219178082,0,420.82,114.11,81.84,112.43,7631.12,10000,68.58,72,72,21.92,72,76.31,0.73,MODERATE,6.6,0.7,0.0,5,0.9659258262890684,0.2588190451025207,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 06:00:00+00:00,37,11,1,1,0.5097142857142857,0,369.13,98.85,70.0,111.86,7589.26,10000,69.73,83,80,21.68,83,75.89,0.63,MODERATE,6.8,0.7,0.0,6,1.0,6.123233995736766e-17,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 07:00:00+00:00,38,12,1,2,0.210548523206751,0,357.12,96.07,64.98,110.61,7543.63,10000,69.82,81,79,19.55,81,75.44,0.59,MODERATE,5.2,0.7,1.0,7,0.9659258262890684,-0.2588190451025206,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 08:00:00+00:00,39,12,3,2,1.1865900383141763,0,315.43,84.87,55.63,113.65,7485.61,10000,69.25,94,93,20.47,94,74.86,0.49,NORMAL,3.1,0.68,2.0,8,0.8660254037844387,-0.4999999999999998,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 09:00:00+00:00,40,11,4,3,1.7998762376237625,0,362.19,97.93,73.19,126.95,7431.85,10000,69.16,117,116,20.08,117,74.32,0.58,NORMAL,2.8,0.68,2.0,9,0.7071067811865476,-0.7071067811865475,1,8,True,False,0.0,False,,,,,,,,8,0
2025-08-24 10:00:00+00:00,40,11,5,3,1.6606598984771572,0,423.03,114.08,86.18,136.68,7381.34,10000,68.44,127,125,20.65,127,73.81,0.63,NORMAL,0.9,0.68,1.0,10,0.4999999999999999,-0.8660254037844387,1,8,True,False,0.0,False,,,,,,,,9,0
2025-08-24 11:00:00+00:00,41,11,6,3,1.1811881188118811,2,386.66,103.32,79.28,139.02,7321.6,10000,68.9,138,137,20.59,138,73.22,0.57,NORMAL,0.2,0.7,1.0,11,0.258819045102521,-0.9659258262890682,1,8,True,False,0.0,False,,,,,,,,9,0
2025-08-24 12:00:00+00:00,42,11,7,4,1.6827387802071343,1,476.1,127.99,97.75,135.05,7284.3,10000,69.28,119,119,17.48,119,72.84,0.72,NORMAL,1.4,0.7,2.0,12,1.2246467991473532e-16,-1.0,1,8,True,False,0.0,False,,,,,,,,10,0
2025-08-24 13:00:00+00:00,44,11,7,7,2.155726872246696,1,545.64,146.97,117.04,133.48,7267.86,10000,69.32,121,120,17.13,121,72.68,0.88,NORMAL,1.4,0.7,1.0,13,-0.2588190451025208,-0.9659258262890684,1,8,True,False,0.0,False,,,,,,,,10,0
2025-08-24 14:00:00+00:00,44,11,3,6,1.9792993630573248,1,531.83,142.56,120.15,123.86,7264.14,10000,69.57,115,113,17.84,115,72.64,0.97,NORMAL,2.5,0.7,1.0,14,-0.4999999999999997,-0.8660254037844388,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,9,0
2025-08-24 15:00:00+00:00,43,11,5,6,1.0346059113300492,0,532.88,142.29,118.39,129.67,7252.86,10000,69.48,119,118,16.72,119,72.53,0.91,NORMAL,3.1,0.7,0.0,15,-0.7071067811865471,-0.7071067811865479,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,9,0
2025-08-24 16:00:00+00:00,41,10,3,5,1.2398850574712643,1,427.88,111.0,97.03,119.79,7230.11,10000,68.88,112,111,15.5,112,72.3,0.81,NORMAL,3.6,0.7,1.0,16,-0.8660254037844384,-0.5000000000000004,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,9,0
2025-08-24 17:00:00+00:00,41,11,3,3,0.9768604651162792,1,436.37,112.28,103.84,123.41,7210.53,10000,68.79,120,118,16.37,120,72.11,0.84,NORMAL,4.8,0.7,0.0,17,-0.9659258262890684,-0.2588190451025206,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,9,0
2025-08-24 18:00:00+00:00,41,11,3,4,1.1140394088669952,0,453.62,117.15,111.4,119.59,7202.34,10000,68.16,108,105,14.65,108,72.02,0.93,NORMAL,7.9,0.7,0.0,18,-1.0,-1.8369701987210292e-16,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,10,0
2025-08-24 19:00:00+00:00,44,12,4,3,0.448125,3,486.61,126.47,107.9,120.61,7189.62,10000,67.81,100,97,13.03,100,71.9,0.89,NORMAL,9.9,0.68,1.0,19,-0.9659258262890684,0.2588190451025203,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,10,0
2025-08-24 20:00:00+00:00,42,12,1,1,0.4158227848101266,0,504.64,129.15,104.77,132.99,7161.41,10000,67.8,129,129,18.95,129,71.61,0.79,NORMAL,8.9,0.68,0.0,20,-0.8660254037844386,0.5000000000000001,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,10,1
2025-08-24 21:00:00+00:00,42,12,2,0,0.2571960297766749,0,518.41,130.6,103.88,117.75,7147.54,10000,67.6,101,101,17.93,101,71.48,0.88,NORMAL,11.2,0.66,0.0,21,-0.7071067811865477,0.7071067811865474,1,8,True,False,0.065573770491803,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,10,1
2025-08-24 22:00:00+00:00,43,12,7,4,1.6014115092290988,0,496.78,125.68,101.93,117.82,7131.64,10000,67.6,100,99,20.13,100,71.32,0.87,NORMAL,10.5,0.68,0.0,22,-0.5000000000000004,0.8660254037844384,1,8,True,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,10,1
2025-08-24 23:00:00+00:00,44,10,8,5,1.8765915768854065,0,507.29,127.52,101.02,93.39,7139.26,10000,67.41,67,65,19.17,67,71.39,1.08,NORMAL,11.0,0.68,0.0,23,-0.2588190451025215,0.965925826289068,1,8,True,False,0.0327868852459015,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,8,1
2025-08-25 00:00:00+00:00,42,11,5,4,1.702391304347826,1,568.09,153.64,110.27,81.38,7168.16,10000,67.24,38,37,19.98,38,71.68,1.36,NORMAL,11.9,0.7,0.0,0,0.0,1.0,2,8,False,False,0.180327868852459,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,7,1
2025-08-25 01:00:00+00:00,42,11,4,5,1.8696109358569928,1,558.68,152.57,110.05,92.62,7185.59,10000,67.83,59,58,18.65,59,71.86,1.19,NORMAL,9.4,0.7,0.0,1,0.2588190451025207,0.9659258262890684,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 02:00:00+00:00,41,11,0,4,1.0538271604938272,0,562.84,156.5,112.44,95.51,7202.52,10000,68.31,59,57,15.81,59,72.03,1.18,NORMAL,7.4,0.72,0.0,2,0.4999999999999999,0.8660254037844387,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 03:00:00+00:00,38,11,0,0,0.0248990578734858,1,568.83,147.4,120.1,90.44,7232.18,10000,68.72,57,55,12.63,57,72.32,1.33,NORMAL,5.9,0.72,0.0,3,0.7071067811865475,0.7071067811865476,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 04:00:00+00:00,38,11,0,0,0.0242690058479532,0,532.8,138.6,112.42,101.81,7242.79,10000,68.42,78,77,10.14,78,72.43,1.1,NORMAL,5.6,0.74,0.0,4,0.8660254037844386,0.5000000000000001,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 05:00:00+00:00,38,11,0,0,0.0245098039215686,0,580.3,148.98,121.22,97.04,7266.97,10000,68.3,72,70,10.21,72,72.67,1.25,NORMAL,5.5,0.74,0.0,5,0.9659258262890684,0.2588190451025207,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 06:00:00+00:00,39,11,1,0,0.1501362397820163,0,553.98,144.74,116.11,111.29,7271.79,10000,68.85,94,91,11.24,94,72.72,1.04,NORMAL,4.2,0.76,0.0,6,1.0,6.123233995736766e-17,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 07:00:00+00:00,40,12,1,0,0.4924066924066924,0,596.82,157.07,126.57,143.23,7255.13,10000,68.48,138,137,12.24,138,72.55,0.88,NORMAL,4.6,0.76,0.0,7,0.9659258262890684,-0.2588190451025206,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 08:00:00+00:00,41,12,2,1,1.0579673776662486,0,611.38,163.8,131.73,154.63,7232.23,10000,68.7,163,160,12.83,163,72.32,0.85,NORMAL,2.3,0.78,0.0,8,0.8660254037844387,-0.4999999999999998,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 09:00:00+00:00,44,12,5,1,1.6044520547945205,0,620.83,169.66,135.49,171.76,7195.97,10000,68.29,197,197,13.07,197,71.96,0.79,NORMAL,2.2,0.78,0.0,9,0.7071067811865476,-0.7071067811865475,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,6,1
2025-08-25 10:00:00+00:00,46,11,6,2,1.7677248677248678,1,634.13,172.28,143.32,183.49,7155.79,10000,68.29,213,210,13.62,213,71.56,0.78,NORMAL,3.2,0.78,0.0,10,0.4999999999999999,-0.8660254037844387,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,7,1
2025-08-25 11:00:00+00:00,47,12,8,2,2.015227483751161,1,631.34,172.16,140.65,179.65,7116.79,10000,68.17,212,209,12.57,212,71.17,0.78,NORMAL,2.5,0.78,0.0,11,0.258819045102521,-0.9659258262890682,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,7,1
2025-08-25 12:00:00+00:00,48,12,7,6,2.0428300094966763,1,553.4,150.06,118.41,173.87,7061.32,10000,68.34,206,206,15.16,206,70.61,0.68,NORMAL,0.3,0.78,0.0,12,1.2246467991473532e-16,-1.0,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,7,1
2025-08-25 13:00:00+00:00,47,11,7,7,2.2387735849056605,2,641.06,168.09,145.67,175.9,7031.1,10000,68.73,196,194,15.89,196,70.31,0.83,NORMAL,1.7,0.78,0.0,13,-0.2588190451025208,-0.9659258262890684,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,8,1
2025-08-25 14:00:00+00:00,47,10,4,6,1.7323869610935858,1,694.45,181.04,161.31,163.86,7028.55,10000,68.93,186,184,16.49,186,70.29,0.98,NORMAL,2.7,0.76,0.0,14,-0.4999999999999997,-0.8660254037844388,2,8,False,False,0.0,True,EVT_0037,labor_operational_disruption,severe,2025-08-24 14:00:00,2025-08-25 15:00:00,25.0,25.0,8,1
2025-08-25 15:00:00+00:00,45,11,3,3,0.904123711340206,2,792.21,198.57,178.39,169.79,7037.15,10000,68.04,201,200,14.3,201,70.37,1.05,NORMAL,2.8,0.76,0.0,15,-0.7071067811865471,-0.7071067811865479,2,8,False,False,0.0,False,,,,,,,,8,1
2025-08-25 16:00:00+00:00,45,12,0,1,0.0470802919708029,0,720.25,187.13,159.9,159.25,7037.8,10000,67.37,172,170,13.07,172,70.38,1.0,NORMAL,2.4,0.72,0.0,16,-0.8660254037844384,-0.5000000000000004,2,8,False,False,0.0,False,,,,,,,,8,1
2025-08-25 17:00:00+00:00,45,13,0,0,0.0324289405684754,0,864.15,223.31,193.49,169.86,7061.43,10000,67.45,179,178,11.64,179,70.61,1.14,NORMAL,4.3,0.7,0.0,17,-0.9659258262890684,-0.2588190451025206,2,8,False,False,0.0,False,,,,,,,,8,1
2025-08-25 18:00:00+00:00,45,13,0,0,0.0283563362609786,0,797.59,206.02,182.42,170.16,7073.69,10000,67.1,190,189,14.02,190,70.74,1.07,NORMAL,5.9,0.66,0.0,18,-1.0,-1.8369701987210292e-16,2,8,False,False,0.0,False,,,,,,,,8,1
2025-08-25 19:00:00+00:00,45,14,0,0,0.0406649616368286,0,697.61,181.18,160.73,168.33,7066.1,10000,67.45,193,190,13.38,193,70.66,0.95,NORMAL,7.8,0.68,0.0,19,-0.9659258262890684,0.2588190451025203,2,8,False,False,0.0,False,,,,,,,,8,1
2025-08-25 20:00:00+00:00,46,14,1,2,0.4116883116883116,0,619.59,158.18,140.57,147.27,7059.4,10000,67.34,160,159,12.37,160,70.59,0.95,NORMAL,11.4,0.68,0.0,20,-0.8660254037844386,0.5000000000000001,2,8,False,False,0.0983606557377048,False,,,,,,,,8,1
2025-08-25 21:00:00+00:00,45,13,2,3,0.8654013015184382,0,497.22,126.5,119.62,139.65,7039.37,10000,67.42,155,154,14.15,155,70.39,0.86,NORMAL,11.3,0.7,0.0,21,-0.7071067811865477,0.7071067811865474,2,8,False,False,0.0819672131147541,False,,,,,,,,8,1
2025-08-25 22:00:00+00:00,46,12,3,5,1.4220480668756532,3,647.86,156.25,143.46,131.01,7051.81,10000,67.6,121,119,14.03,121,70.52,1.09,NORMAL,11.1,0.68,0.0,22,-0.5000000000000004,0.8660254037844384,2,8,False,False,0.0491803278688523,False,,,,,,,,7,1
2025-08-25 23:00:00+00:00,47,12,5,4,1.5322033898305083,1,711.05,176.04,157.78,122.36,7087.23,10000,67.82,101,99,13.93,101,70.87,1.29,NORMAL,11.4,0.68,0.0,23,-0.2588190451025215,0.965925826289068,2,8,False,False,0.0983606557377048,False,,,,,,,,8,1
2025-08-26 00:00:00+00:00,45,13,3,3,1.5396416573348266,0,610.85,166.85,146.88,79.22,7154.9,10000,68.34,40,39,11.95,40,71.55,1.85,NORMAL,9.3,0.66,0.0,0,0.0,1.0,3,8,False,False,0.0,False,,,,,,,,7,1
2025-08-26 01:00:00+00:00,45,14,5,6,1.5032362459546926,0,552.08,150.61,130.9,93.12,7192.67,10000,68.35,61,59,11.91,61,71.93,1.41,NORMAL,6.7,0.7,0.0,1,0.2588190451025207,0.9659258262890684,3,8,False,False,0.0,False,,,,,,,,7,1
2025-08-26 02:00:00+00:00,44,14,3,5,2.2052072263549416,0,658.44,175.82,163.02,89.27,7266.42,10000,68.72,56,54,10.75,56,72.66,1.83,MODERATE,8.1,0.72,0.0,2,0.4999999999999999,0.8660254037844387,3,8,False,False,0.0,False,,,,,,,,6,1
2025-08-26 03:00:00+00:00,45,13,1,6,2.031328036322361,0,631.56,168.64,149.45,100.59,7315.28,10000,69.3,80,78,15.68,80,73.15,1.49,MODERATE,7.5,0.76,0.0,3,0.7071067811865475,0.7071067811865476,3,8,False,False,0.0,False,,,,,,,,6,1
2025-08-26 04:00:00+00:00,43,13,2,4,1.06987012987013,0,617.42,159.13,143.78,109.19,7349.87,10000,68.65,75,73,15.37,75,73.5,1.32,MODERATE,3.8,0.78,0.0,4,0.8660254037844386,0.5000000000000001,3,8,False,False,0.0,False,,,,,,,,6,1
2025-08-26 05:00:00+00:00,39,14,1,1,0.4810249307479224,0,712.79,174.57,164.87,114.1,7400.64,10000,68.52,90,87,15.02,90,74.01,1.45,MODERATE,4.8,0.8,0.0,5,0.9659258262890684,0.2588190451025207,3,8,False,False,0.0,False,,,,,,,,6,1
2025-08-26 06:00:00+00:00,42,15,4,2,0.8077131258457374,0,755.02,189.09,165.34,129.46,7436.52,10000,68.17,110,108,16.4,110,74.37,1.28,MODERATE,5.1,0.82,0.0,6,1.0,6.123233995736766e-17,3,8,False,False,0.0,False,,,,,,,,6,1
2025-08-26 07:00:00+00:00,42,15,3,2,1.1919805589307413,0,842.39,212.09,182.34,150.94,7467.92,10000,68.69,141,139,16.82,141,74.68,1.21,MODERATE,2.9,0.82,0.0,7,0.9659258262890684,-0.2588190451025206,3,8,False,False,0.0,False,,,,,,,,7,1
2025-08-26 08:00:00+00:00,44,16,3,2,0.8769409038238701,0,879.52,223.61,187.97,177.35,7478.54,10000,68.84,175,172,13.2,175,74.79,1.06,NORMAL,1.3,0.82,0.0,8,0.8660254037844387,-0.4999999999999998,3,8,False,False,0.0,False,,,,,,,,8,1
2025-08-26 09:00:00+00:00,46,16,5,3,0.9295005807200928,0,838.76,220.23,178.84,180.01,7477.38,10000,68.83,194,191,13.86,194,74.77,0.99,NORMAL,0.3,0.82,0.0,9,0.7071067811865476,-0.7071067811865475,3,8,False,False,0.0,False,,,,,,,,7,1
2025-08-26 10:00:00+00:00,49,14,8,3,1.6883157894736842,0,797.3,215.53,165.12,190.22,7452.28,10000,68.2,212,211,13.09,212,74.52,0.87,NORMAL,2.6,0.82,0.0,10,0.4999999999999999,-0.8660254037844387,3,8,False,False,0.0,False,,,,,,,,7,1
2025-08-26 11:00:00+00:00,49,15,6,5,2.3835456475583867,0,679.13,181.77,136.6,195.64,7393.25,10000,68.39,224,222,16.1,224,73.93,0.7,NORMAL,2.3,0.8,0.0,11,0.258819045102521,-0.9659258262890682,3,8,False,False,0.0,False,,,,,,,,8,1
2025-08-26 12:00:00+00:00,49,15,7,8,2.1506721820062045,2,722.71,185.87,151.79,192.3,7352.74,10000,67.66,223,221,17.44,223,73.53,0.79,NORMAL,1.9,0.8,0.0,12,1.2246467991473532e-16,-1.0,3,8,False,False,0.0,False,,,,,,,,9,1
